neighbourhood_group_cleansed,neighbourhood_cleansed,property_type,room_type,bedrooms,bathrooms,guests_included,price,lnprice
Brooklyn,Bushwick,Apartment,Entire home/apt,2,1,1,126,4.836281906951478
Brooklyn,Bedford-Stuyvesant,Apartment,Entire home/apt,3,1,1,83,4.418840607796598
Manhattan,Harlem,Apartment,Entire home/apt,3,1,1,135,4.90527477843843
Queens,Long Island City,Apartment,Private room,1,1,1,40,3.6888794541139363
Manhattan,Harlem,Apartment,Entire home/apt,3,1,1,112,4.718498871295094
Manhattan,East Village,Apartment,Entire home/apt,1,1,1,190,5.247024072160486
Brooklyn,Bushwick,Apartment,Entire home/apt,4,1,1,173,5.153291594497779
Brooklyn,Bushwick,Apartment,Entire home/apt,3,1,1,153,5.030437921392435
Brooklyn,Bushwick,Apartment,Entire home/apt,5,1,1,150,5.0106352940962555
Manhattan,East Village,Apartment,Entire home/apt,1,1,2,175,5.1647859739235145
Brooklyn,Red Hook,Loft,Private room,1,1,1,57,4.04305126783455
Manhattan,Washington Heights,House,Entire home/apt,8,4,1,300,5.703782474656201
Queens,Woodside,Apartment,Private room,0,1,1,55,4.007333185232471
Manhattan,Midtown,Apartment,Entire home/apt,1,1,1,135,4.90527477843843
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,2,1,2,175,5.1647859739235145
Manhattan,Washington Heights,Apartment,Entire home/apt,4,2,1,165,5.10594547390058
Manhattan,Hell's Kitchen,Condominium,Entire home/apt,2,2,1,195,5.272999558563747
Queens,Woodside,Townhouse,Private room,1,1.5,1,48,3.871201010907891
Manhattan,Harlem,Condominium,Private room,1,1,1,45,3.8066624897703196
Manhattan,Upper West Side,Apartment,Entire home/apt,2,2,1,120,4.787491742782046
Brooklyn,Bedford-Stuyvesant,Apartment,Entire home/apt,1,1.5,1,115,4.74493212836325
Queens,Maspeth,Townhouse,Private room,1,1,1,54,3.9889840465642745
Brooklyn,Clinton Hill,Apartment,Private room,1,0,1,93,4.532599493153256
Brooklyn,Williamsburg,Apartment,Entire home/apt,0,1,1,109,4.6913478822291435
Manhattan,Chelsea,Apartment,Entire home/apt,1,1,1,150,5.0106352940962555
Manhattan,Chinatown,Boutique hotel,Private room,0,1,1,150,5.0106352940962555
Manhattan,Upper West Side,Apartment,Entire home/apt,1,1,1,150,5.0106352940962555
Manhattan,Harlem,House,Entire home/apt,4,4,1,314,5.749392985908253
Manhattan,Stuyvesant Town,Apartment,Private room,1,1,1,97,4.574710978503383
Manhattan,Washington Heights,Apartment,Private room,1,1,1,23,3.1354942159291497
Manhattan,NoHo,Apartment,Entire home/apt,0,1,1,120,4.787491742782046
Brooklyn,Bedford-Stuyvesant,Townhouse,Entire home/apt,2,1,1,60,4.0943445622221
Brooklyn,Bedford-Stuyvesant,Townhouse,Entire home/apt,2,1,1,59,4.07753744390572
Brooklyn,Bedford-Stuyvesant,Townhouse,Entire home/apt,2,1,1,59,4.07753744390572
Brooklyn,Bedford-Stuyvesant,Townhouse,Entire home/apt,2,1,1,59,4.07753744390572
Brooklyn,Bushwick,Loft,Private room,1,1,1,40,3.6888794541139363
Brooklyn,Williamsburg,Apartment,Entire home/apt,2,1,3,150,5.0106352940962555
Queens,Richmond Hill,House,Private room,4,2,1,36,3.58351893845611
Queens,Bayside,House,Private room,3,2,3,39,3.6635616461296463
Queens,Woodside,Townhouse,Private room,1,1,1,54,3.9889840465642745
Manhattan,Washington Heights,Apartment,Entire home/apt,4,2,1,300,5.703782474656201
Manhattan,Little Italy,Boutique hotel,Private room,1,1,1,175,5.1647859739235145
Manhattan,Midtown,Apartment,Entire home/apt,2,1,1,120,4.787491742782046
Manhattan,Nolita,Boutique hotel,Private room,1,1,1,175,5.1647859739235145
Manhattan,Little Italy,Boutique hotel,Private room,1,1,1,175,5.1647859739235145
Manhattan,Little Italy,Boutique hotel,Private room,1,1,1,175,5.1647859739235145
Queens,Astoria,Apartment,Private room,1,1,1,60,4.0943445622221
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,0,1,1,90,4.499809670330265
Queens,Woodside,Apartment,Private room,1,1,1,65,4.174387269895637
Manhattan,East Village,Condominium,Private room,1,2,1,59,4.07753744390572
Manhattan,Little Italy,Apartment,Entire home/apt,0,1,1,162,5.087596335232384
Brooklyn,Bedford-Stuyvesant,Apartment,Entire home/apt,3,1,1,200,5.298317366548036
Manhattan,Upper West Side,Apartment,Entire home/apt,2,2,1,185,5.220355825078324
Manhattan,SoHo,Apartment,Entire home/apt,0,1,1,159,5.0689042022202315
Manhattan,East Village,Apartment,Private room,3,2,1,81,4.394449154672439
Manhattan,East Village,Apartment,Entire home/apt,2,1,1,220,5.393627546352362
Manhattan,East Village,Apartment,Entire home/apt,2,1,1,247,5.5093883366279774
Manhattan,East Village,Apartment,Entire home/apt,2,1,1,167,5.117993812416755
Manhattan,East Village,Apartment,Entire home/apt,2,1,1,247,5.5093883366279774
Manhattan,Nolita,Apartment,Private room,1,1,1,81,4.394449154672439
Manhattan,Nolita,Apartment,Private room,1,1,1,104,4.6443908991413725
Manhattan,Upper West Side,Apartment,Private room,1,1,1,40,3.6888794541139363
Brooklyn,Bushwick,Apartment,Private room,1,1,1,55,4.007333185232471
Manhattan,Kips Bay,Apartment,Private room,1,1,1,57,4.04305126783455
Manhattan,Midtown,Apartment,Private room,1,1,1,69,4.23410650459726
Manhattan,Midtown,Apartment,Private room,1,1,1,89,4.48863636973214
Brooklyn,Bedford-Stuyvesant,Townhouse,Private room,1,1,1,25,3.2188758248682006
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,59,4.07753744390572
Queens,Astoria,Townhouse,Entire home/apt,2,1,1,49,3.8918202981106265
Brooklyn,Park Slope,Apartment,Entire home/apt,1,1,1,95,4.553876891600541
Queens,Astoria,Townhouse,Entire home/apt,2,1,1,49,3.8918202981106265
Brooklyn,Bedford-Stuyvesant,Condominium,Entire home/apt,1,1,1,90,4.499809670330265
Manhattan,West Village,Apartment,Entire home/apt,2,2,2,189,5.241747015059643
Queens,Long Island City,Apartment,Entire home/apt,1,1,3,104,4.6443908991413725
Manhattan,Upper East Side,Apartment,Entire home/apt,2,1,1,140,4.941642422609304
Queens,Long Island City,Apartment,Entire home/apt,0,1,1,149,5.003946305945459
Manhattan,Harlem,Apartment,Private room,1,1,1,90,4.499809670330265
Manhattan,Upper West Side,Apartment,Entire home/apt,1,1,2,130,4.867534450455582
Brooklyn,DUMBO,Apartment,Entire home/apt,1,1,1,180,5.19295685089021
Brooklyn,Sheepshead Bay,Condominium,Private room,1,1,1,60,4.0943445622221
Brooklyn,Bushwick,Loft,Entire home/apt,3,2,3,300,5.703782474656201
Queens,Astoria,Townhouse,Entire home/apt,2,1,1,55,4.007333185232471
Manhattan,Washington Heights,Apartment,Private room,1,1,1,22,3.091042453358316
Queens,Astoria,Townhouse,Entire home/apt,2,1,1,58,4.060443010546419
Manhattan,Kips Bay,Apartment,Entire home/apt,1,1,1,169,5.1298987149230735
Manhattan,Theater District,Condominium,Private room,1,1,1,95,4.553876891600541
Manhattan,Nolita,Apartment,Entire home/apt,4,1,1,375,5.926926025970411
Brooklyn,East New York,Apartment,Entire home/apt,3,1,1,100,4.605170185988092
Manhattan,Washington Heights,Apartment,Entire home/apt,2,1,1,82,4.406719247264253
Brooklyn,Williamsburg,Loft,Entire home/apt,0,1,1,125,4.8283137373023015
Brooklyn,Borough Park,Apartment,Entire home/apt,1,1,1,70,4.248495242049359
Manhattan,Kips Bay,Apartment,Entire home/apt,4,2,5,650,6.476972362889683
Manhattan,Upper West Side,Apartment,Entire home/apt,0,1,1,106,4.663439094112067
Manhattan,Chinatown,Apartment,Private room,1,1,1,75,4.31748811353631
Brooklyn,Clinton Hill,Apartment,Entire home/apt,1,1,1,90,4.499809670330265
Manhattan,Harlem,Apartment,Private room,1,1,1,49,3.8918202981106265
Brooklyn,Bedford-Stuyvesant,Apartment,Entire home/apt,2,1,1,75,4.31748811353631
Brooklyn,Greenpoint,Apartment,Entire home/apt,3,1,1,112,4.718498871295094
Brooklyn,Williamsburg,Apartment,Entire home/apt,2,1,1,149,5.003946305945459
Manhattan,Upper East Side,Apartment,Entire home/apt,3,2.5,1,77,4.343805421853684
Queens,Sunnyside,Apartment,Entire home/apt,1,1,10,50,3.912023005428146
Manhattan,East Village,Apartment,Entire home/apt,1,1,1,123,4.812184355372417
Manhattan,Hell's Kitchen,Condominium,Entire home/apt,3,2,1,250,5.521460917862246
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,3,2.5,1,350,5.857933154483459
Manhattan,West Village,Apartment,Entire home/apt,0,1,1,150,5.0106352940962555
Manhattan,Greenwich Village,Apartment,Private room,1,1,1,99,4.59511985013459
Manhattan,Chelsea,Apartment,Entire home/apt,2,1,1,199,5.293304824724492
Manhattan,East Harlem,Apartment,Private room,1,1,1,70,4.248495242049359
Brooklyn,Greenpoint,Apartment,Private room,1,1,1,60,4.0943445622221
Manhattan,Chinatown,Apartment,Entire home/apt,0,1,1,100,4.605170185988092
Manhattan,Washington Heights,Apartment,Private room,1,2.5,1,65,4.174387269895637
Manhattan,Washington Heights,Apartment,Private room,1,2.5,1,65,4.174387269895637
Manhattan,Washington Heights,Apartment,Private room,1,2.5,1,65,4.174387269895637
Manhattan,Washington Heights,Apartment,Private room,1,2.5,1,65,4.174387269895637
Brooklyn,Gravesend,Apartment,Entire home/apt,1,1,2,85,4.442651256490317
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,3,1.5,1,245,5.501258210544727
Manhattan,Gramercy,Apartment,Entire home/apt,2,1,1,180,5.19295685089021
Manhattan,Chinatown,Apartment,Entire home/apt,2,1,1,125,4.8283137373023015
Manhattan,Financial District,Apartment,Private room,1,1,1,80,4.382026634673881
Manhattan,East Village,Apartment,Entire home/apt,5,2,1,547,6.304448802421981
Manhattan,East Village,Apartment,Entire home/apt,5,2,1,547,6.304448802421981
Manhattan,East Village,Apartment,Entire home/apt,3,2,1,496,6.206575926724928
Manhattan,East Village,Apartment,Private room,3,1,1,328,5.793013608384144
Manhattan,Washington Heights,Apartment,Private room,1,2.5,1,65,4.174387269895637
Manhattan,Battery Park City,Apartment,Entire home/apt,1,1,1,157,5.056245805348308
Manhattan,East Village,Apartment,Entire home/apt,2,1,1,250,5.521460917862246
Queens,Ozone Park,Apartment,Private room,2,1,1,100,4.605170185988092
Manhattan,Upper West Side,Apartment,Entire home/apt,1,1,1,108,4.68213122712422
Manhattan,Upper West Side,Apartment,Entire home/apt,0,1,1,109,4.6913478822291435
Queens,Laurelton,House,Private room,1,1,1,30,3.4011973816621555
Manhattan,East Village,Apartment,Entire home/apt,2,1,1,125,4.8283137373023015
Manhattan,West Village,Apartment,Entire home/apt,1,1,1,159,5.0689042022202315
Manhattan,Chinatown,Boutique hotel,Private room,0,1,1,165,5.10594547390058
Manhattan,Chinatown,Boutique hotel,Private room,0,1,1,200,5.298317366548036
Manhattan,Hell's Kitchen,Apartment,Private room,1,1,1,90,4.499809670330265
Brooklyn,Bushwick,Apartment,Entire home/apt,2,1,1,70,4.248495242049359
Manhattan,Theater District,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Lower East Side,Apartment,Private room,1,2,1,80,4.382026634673881
Manhattan,Chinatown,Apartment,Private room,1,1,1,71,4.2626798770413155
Manhattan,Little Italy,Boutique hotel,Private room,0,1,1,185,5.220355825078324
Queens,Jackson Heights,Apartment,Entire home/apt,2,2,1,150,5.0106352940962555
Manhattan,Stuyvesant Town,Apartment,Private room,1,1,1,75,4.31748811353631
Brooklyn,Bushwick,Apartment,Private room,1,1,1,39,3.6635616461296463
Brooklyn,Williamsburg,Apartment,Entire home/apt,1,1,1,100,4.605170185988092
Queens,Astoria,Apartment,Private room,1,1,1,38,3.6375861597263857
Brooklyn,Crown Heights,Apartment,Entire home/apt,0,1,1,115,4.74493212836325
Brooklyn,Williamsburg,Apartment,Entire home/apt,1,1,1,149,5.003946305945459
Manhattan,Midtown,Apartment,Entire home/apt,1,1,1,120,4.787491742782046
Brooklyn,Bedford-Stuyvesant,Apartment,Entire home/apt,2,1,1,115,4.74493212836325
Brooklyn,Bedford-Stuyvesant,Apartment,Entire home/apt,1,1,4,275,5.616771097666572
Manhattan,Greenwich Village,Apartment,Entire home/apt,1,1,1,168,5.123963979403259
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,150,5.0106352940962555
Manhattan,East Village,Apartment,Entire home/apt,2,2,2,185,5.220355825078324
Manhattan,Chinatown,Apartment,Private room,1,1,1,71,4.2626798770413155
Brooklyn,Greenpoint,Apartment,Private room,1,1,1,150,5.0106352940962555
Manhattan,Inwood,Apartment,Private room,1,1,1,80,4.382026634673881
Queens,College Point,House,Entire home/apt,3,1,2,65,4.174387269895637
Manhattan,SoHo,Apartment,Private room,1,1,1,88,4.477336814478207
Manhattan,Theater District,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Theater District,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Theater District,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Theater District,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Chinatown,Apartment,Private room,1,1,1,71,4.2626798770413155
Manhattan,Greenwich Village,Apartment,Entire home/apt,2,1,1,200,5.298317366548036
Manhattan,East Harlem,Apartment,Private room,1,1.5,1,99,4.59511985013459
Brooklyn,Bedford-Stuyvesant,Townhouse,Entire home/apt,2,3.5,1,200,5.298317366548036
Brooklyn,Bedford-Stuyvesant,Apartment,Private room,1,1,1,51,3.9318256327243257
Manhattan,Upper East Side,Apartment,Entire home/apt,0,1,1,90,4.499809670330265
Manhattan,Upper East Side,Apartment,Entire home/apt,1,1,1,105,4.653960350157523
Manhattan,East Harlem,Apartment,Private room,1,1.5,1,65,4.174387269895637
Manhattan,Nolita,Apartment,Entire home/apt,3,1,1,314,5.749392985908253
Manhattan,Nolita,Apartment,Entire home/apt,3,1,1,328,5.793013608384144
Manhattan,Nolita,Apartment,Entire home/apt,2,1,1,206,5.327876168789581
Manhattan,Nolita,Apartment,Entire home/apt,1,1,1,202,5.308267697401205
Manhattan,Nolita,Apartment,Entire home/apt,1,1,1,234,5.455321115357702
Manhattan,Upper West Side,Condominium,Entire home/apt,2,2,1,500,6.214608098422191
Brooklyn,Crown Heights,Condominium,Private room,1,1,1,55,4.007333185232471
Manhattan,Chinatown,Apartment,Entire home/apt,2,2,1,160,5.075173815233827
Manhattan,Lower East Side,Apartment,Entire home/apt,0,1,1,125,4.8283137373023015
Manhattan,Upper East Side,Apartment,Entire home/apt,2,2,1,250,5.521460917862246
Brooklyn,Carroll Gardens,Apartment,Entire home/apt,1,1,1,116,4.7535901911063645
Manhattan,Upper East Side,Apartment,Entire home/apt,3,2.5,1,335,5.814130531825066
Manhattan,Upper East Side,Apartment,Entire home/apt,2,1,1,180,5.19295685089021
Manhattan,Chelsea,Apartment,Entire home/apt,1,1,1,500,6.214608098422191
Brooklyn,Bushwick,Apartment,Private room,1,1,1,40,3.6888794541139363
Manhattan,Midtown,Apartment,Entire home/apt,0,2,1,199,5.293304824724492
Manhattan,Greenwich Village,Apartment,Private room,1,1,1,80,4.382026634673881
Brooklyn,Williamsburg,Apartment,Private room,1,1,1,59,4.07753744390572
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Theater District,Apartment,Entire home/apt,2,2,1,325,5.783825182329737
Manhattan,Theater District,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Theater District,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Theater District,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Nolita,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,249,5.517452896464707
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,0,1,1,249,5.517452896464707
Brooklyn,Brownsville,Apartment,Private room,1,1,2,45,3.8066624897703196
Manhattan,Upper West Side,Apartment,Private room,1,3,1,79,4.3694478524670215
Manhattan,Little Italy,Apartment,Entire home/apt,1,1,1,219,5.389071729816501
Manhattan,Morningside Heights,Apartment,Private room,1,2,1,52,3.9512437185814275
Brooklyn,Bedford-Stuyvesant,Apartment,Entire home/apt,3,2.5,1,350,5.857933154483459
Brooklyn,Greenpoint,Apartment,Entire home/apt,1,1,1,100,4.605170185988092
Manhattan,Little Italy,Apartment,Entire home/apt,2,1,1,210,5.3471075307174685
Manhattan,West Village,Apartment,Entire home/apt,1,1,1,170,5.135798437050262
Manhattan,Midtown,Apartment,Entire home/apt,0,1,5,110,4.700480365792417
Brooklyn,Sunset Park,House,Private room,1,1,1,39,3.6635616461296463
Manhattan,Washington Heights,Apartment,Private room,1,1,1,40,3.6888794541139363
Manhattan,Washington Heights,Apartment,Private room,1,1,1,50,3.912023005428146
Manhattan,Nolita,Apartment,Entire home/apt,0,1,1,162,5.087596335232384
Brooklyn,Crown Heights,Apartment,Entire home/apt,3,2,1,275,5.616771097666572
